Product Name,Review,Rating
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","It does what I need it to do. Email, Web search, games and Facebook. Please don't ask me about other functions or uses because I don't know.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",I love this ACER? It takes about 45 seconds for it to boot up. So far Windows 11 seems stable enough. Well worth the money I paid for it.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Only complaint is lack of indication when caps lock or num lock are turned on/off.  Otherwise, turning off S mode and then a little routine update & maintenance makes for a snappy system.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",So far it has been a good machine at a great price for my son to do distance learning college classes. He loves it.,4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Nice computer but the down fall is the battery does not last at all. IT SAYS 89%AND LAST 5HR But it only last 1 hr.,4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Nothing till now,4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","I bought this laptop in July 2023 (or so) & have been using it daily ever since. I can tell it's not ""top of the line,"" but I didn't pay top of the line either & it does what I need it to do.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",This laptop is great! Our son is autistic & obsessed with computer video games & he loves it. Now I will say he uses it so much that we had to replace it after a year because he is hard on a laptop but my husband took the first one & replaced the fan & keyboard & now he uses it for work and it works great. We even got one for our daughter because it’s great for the money. Now I will say it’s not a gamers laptop but for my son it works great for rodblock & sims. If you want a laptop for light gaming it’s great. Worth the money.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Outstanding quality and feature-rich.  My only complaint?  The touchpad doesn't have a scrolling feature at the sides.,4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","So we just got this laptop a couple days ago, and I'll update things as they go along. Firstly it's a pretty decent laptop for the money, trying to read reviews on it is a pretty mixed basket because they have so many other cheap/er laptops that most of the reviews are not for this one. So you'll have to pay attention to the model number they are reviewing. (Acer Aspire 5 A515-56-702V)Here's a couple of my deciding points which lead to the purchase:- Aluminum case (not super thick but still not plastic) has a more sturdy feel to it (within reason as this is not a $2K laptop).- Solid Intel i7 Processor, first came to market Sep 2020. Good sized cache.- It has a 512GB NVMe SSD drive in it which is the M.2 format, these are some of the fastest drives out right now as far as standards go. Most laptops with SSD are taking about the SATA drives, which while fast, are not anywhere close to the M.2 speeds.- Being that it's an M.2 drive this leaves an entire drive bay empty in the laptop for future storage upgrade (SATA) if needed or having an alternate backup drive right in the laptop etc. (i.e. expandable in the future if you need it)- It has 16GB of memory, I'm not sure why so many laptops out there only have 8GB, just running basic windows will eat at least 5GB+ of memory which doesn't leave a lot left for everything else. (In my humble opinion) and I appreciated the ability to upgrade that further in the future if needed to 24GB.- It has plenty of USB ports and HDMI out for conference rooms/TV's etc.Some of the cons:- The power adapter is a very small ""pin"" power adapter. Needless to say this was rather disappointing because we all know that sometimes cords get pulled or bumped etc. And it's likely to damage the internals because it's very small. I would have liked to see one of the thicker power adapter connections just for strength.- Windows 11 - Personally I'm not a huge fan thus far but mainly just for functionality reasons like you can't ungroup open programs on the task bar, it's one icon and that's it with no ability to change it. It's not a tablet it's a computer.- No Thunderbolt Port- No option to charge via USB C (which would negate the very tiny pin adapter)So we did run into a couple issues. We had a problem with the laptop not seeing the power cord plugged in, it would blink as if it was going to start working (windows battery page in settings) then act like it was never plugged in. We reached out to Acer and they had us reset the battery via a paperclip and pin hole on the bottom. It's worked find so far after that. Getting a tech on the online chat via Acer support was fast and he was able to quickly resolve the issue.So generally, this being my very first Acer Laptop, I'm pleased with things so far. We'll see how it holds up in the long run.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Some technical issue, wont turn off sometimes, turn back on by it self sometimes freezes some times",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Cumple con lo prometido,4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",After owning an original 2013 Gateway 17.3 inch laptop w/Windows 7 ~ this took a big step for me. My Gateway has all the updates and still works perfectly. I ordered this for my girlfriend to get her off a tablet to save her eyes. I installed Webroot from Amazon Prime and Firefox. This unit does not have tons of power sucking apps already loaded so getting it cleaned up for her was quick and easy. Of course I ordered a wireless mouse to go along with it. If you DON'T want your laptop to last for years then DON'T order a mouse. Nice laptop for a bargain ! Don't forget the padded case from Amazon Basics.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","I don't know a lot about technology or laptops, but here's pros and cons..Pros-good quality screen-size is perfectCons-sound is extremely quiet, even at 100 percent volume..-slower than previous laptop",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","En general esta bastante bien por el precio, es buen producto respecto calidad-precio.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","The computer arrived super quick, awesome. The computer comes with a charging cord. The computer has 15.6"" Full HD IPS display with 82.58% screen-to-body, 16:9 aspect ratio and narrow bezels, 11th Generation Intel Core i3-1115G4, With Turbo Boost Technology, get up to 4.1GHz, Wi-Fi, Bluetooth, HDMI. My issues. I had to sign into micro soft. The micro soft program tried to make me buy some type of program. The computer works great. Overall, I like it.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","My ASUS began having problems (slow, etc.) as the latest ""updates"" from MS were automatically installed. MS's way of pushing me into windows 11, which ""is not capable of being supported"" by ASUS architecture? I still use the ASUS for my legacy scanners, video equipment, apps, etc.. But, I am happy with the ACER.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","I was surprised to discover the battery is embedded, in other words can't be removed.  There is a process to charge the battery fully so it will take a full charge throughout its life.  You have to drain it until it reaches about 18%.  A popup should warn you when you reach this battery level; instead you have to keep checking.  Not used to babysitting this computer, the battery ended discharging completely.  I thought connecting the adapter would get the computer up and running.  Not so.  I placed a call to Amazon tech support and learned about battery reset located on the bottom of the computer, a tiny pin-hole that you press a toothpick into for four seconds to reset the battery.  Then you need to long-press the power button for ten seconds to boot it up.  Today I had about 76% battery power left and closed the lid briefly and it turned off.  It took another battery reset and long-press to get it going again.  Chrome tells me it didn't shut down properly, click to restore tabs.  Something with Alexa too, doesn't quite work properly.  So it was a software glitch that caused the problem.  I don't expect this to be the last time this happens.Otherwise this is a well-running machine, no other problems and I've had it 3 - 4 weeks.  Keyboard works fine; I think the screen display is satisfactory (but then again I'm not a techie).  The cover is made of aluminum material and is very attractive with the raised ACER logo in silver.  I can tell that in time, depending on wear and tear, the logo could fall off;  I don't think it's that securely attached.  I paid just below $250, a brand new computer with Windows 11 S mode, which you can disable.  Back to the battery; it will take over 1,000 + charges if maintained properly; it's all in the user manual that can be downloaded from the ACER website.  That adds up to about three years of usage.  The main thing I don't like is having to babysit the battery; you have to go as far to the extremes of discharge and recharge to get maximum usage of it over its lifetime.  So I kind of feel tethered to this thing.  For the price it can't be beat though for looks and basic functioning and I got it at a steal on cyber Monday.  This is my first off-brand computer, ACER not having the brand recognition of Toshiba, sadly;  they only market to the business sector now, in case you're wondering why you don't see them anymore.",3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Didn't know windows 11 was junk to use I like tablet great value,4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Bought this at a good price for it's features. It was pretty good before but now runs very quickly after adding 8gb of ram ($20). An simple upgrade with many easy to follow videos on youtube on how to do it. Great screen, decent sound, very lightweight. The keyboard is a little weird because it is offset because of the number keys added. Touchpad is uber sensitive, even on it's lowest setting. Took a while to not be accidentally ""clicking"" on the wrong things. Battery life isn't too bad, about 6 hours continuous use before recharging.  Very pleased with my purchase.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",It does what I need it to do.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","I just got this after my Dell broke. Acers in the past have been really good, but with this one, the fan is running most of the time. I just watch a movie and the fan gets loud. I called support, and they told me this is normal and shouldn't affect performance, but I'm worried it's going to wear out. It also gets glitchy when the power is low or there's an update needed. Even though it's the same processor as my dell.However! The frame is better than my dell. It looks less fancy, but it's lighter and the hinges seem less likely to break which is a good investment.Overall, this is a really good computer to get if you don't mind hearing a constant fan.",3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",The Acer laptop has performed even better than expected.It is light but sturdy.The speed is much faster than our old laptop.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Need wifi to work or maybe I need to know more. Beautiful laptop,4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","So everything went well upon the start of using laptop.  Start-up and wifi connection was good.  I was very pleased with how easily the keys responded to touch especially the on/off button, it doesn't need to be held down for seconds to turn it on/off.  Browsing was a breeze for me also, 24 windows open and no problems.  I tend to keep my regular used sites open for ease.  No problems there.  Caps and Num lock does not light up to show when off/on.The first week I used the camera for an interview and by the next week, 15 mins before a follow-up interview, without any updates to the laptop, I couldn't use it again because ""no camera found"".  I had bought I webcam so I decided to use it.  Five days later, there was no response from the mouse pad.  That did it, returning!",3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","This is the best laptop, all the applications is running smoothly and working fast",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","This is a decent laptop. It does what I need it to do. I wish it had a backlit keyboard. The one thing I really dislike is that the Caps Lock key does not have any indicator that it is turned on. It's very frustrating when you are trying to enter a password with both lowercase and uppercase letters because if there is no option to actually see what you are typing and you just see dots when entering it, the only way to find out if the Caps Lock is on or off is to type in some area where you can see what you are typing. Really strange not to have any indicator showing whether it's on or off, dumb actually. But that is my main complaint. I like having the 10-key numbers on the keyboard. Overall it was a good buy. SERIOUSLY.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","I bought this laptop just to have something ""mobile"" when I want to get online or do some ""light work"" out of the house (I normally use my desktop computer which is a BEAST!)I will be using this to watch movies/videos, surf the net, check emails, go on social media and a couple other programs such a OBDII reader that I will use with my OBDII device via wifi or usb to work on my cars.4GB of ram is good enough for what I will be doing. If I ever feel that it needs a little more power/speed I will add another 4 or 8 but so far it is perfect.The 128GB SSD is more than enough for what I need and this was one of the key factors that made me buy this computer. Cheaper ones come with eMMC storage which is slower and normally only 32GB or 64GBIt does not have backlit keyboard, I wish it did but it is not a deal breaker and I already knew it didn't have it before placing my order.It takes about 45 seconds to boot (a little bit on the slow side) but once its loaded it runs pretty smoothlyIt came with Windows 11 S More which won't allow you to install anything except from the Microsoft store (I think that's what's called), but getting out of S mode is SUPER EASY, takes less than 1 minute. There are plenty of YouTube videos on how to do that. But, be aware, seems like if you get out of S mode there is no turning back!In a few words, this is a very good machine for the price. I am not intending to use it for gaming, editing videos or designing. It is strictly for light use (browse the net, documents, watching videos/movies, and a couple of programs that I like that don't require much to run).It is pretty lightweight, the casing looks nice, the screen is matte and bright enough, the speakers are OK, seems a little bit fragile if you were to drop it or step on it (I am always careful, so this is not a concern). I also like the fact that is a name brand and is not a chrome book!I don't give it 5 stars because it would've been nice to get it with 8GB and a backlit keyboard. Other than that is perfect for what I need!",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Bought this item for my father and he loved it. Could not beat the price for this laptop it's a great value. The HD storage space and speed is a plus. Screen size and look is crisp and very light weight and sleek, thumbs up indeed.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Price is great. Has all the functionality that I need.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","It's a nice laptop, very light, but before I brought it, I did my research in which another drive (2.5 HDD) can be installed along with extra RAM.Got the laptop, installed the extra RAM, then installed the extra HDD which had Windows 7 on it.(Yes I know the computer itself already has Win11).For some odd reason I can't boot off of the extra HDD(I installed it into the computer). I can see the extra HDD in Windows 11, but can't boot from it, to boot into Windows 7.I can't boot from my USB ports when I tried using a memory stick.When I got into the BIOS, there's no option to boot to anything else...only ""Windows Boot Manager"".There are other users of Acer laptop who have had the same issue... I'm still seeking a solution for this, because I would like to boot off of Windows 7(in my extra HDD), and use the SDD storage as extra storage(wiping off Win11 from the storage).But overall....fast computer..bright screen...I would recommend it!****Update*****(1/07/2023)Still have not found a solution for how to Boot from the second HDD I installed, or USB stick. I just stuck with Windows 11 instead of the Windows 7 I have on my other instead drive. In other words, I just gave up. I know computers very well, but there are reviews and comments in forums that speak about how Acer does not allow you to Boot from the second HDD(if you got one installed. Looks like it's true after all. Still a very good, fast,and light laptop!",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",This laptop performs as It should. I wish it had more memory.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Ive inly been really using this laptop for like a month and a half but Its a good laptop. For rreference though My last laptop I had was used when I recieved it and ""on its last legs"" and started having noticible issues once it turned 11 years old...I enjoy doing video editing and that over a decade old laptop was no longer covering it so I decided to inest in this laptop. With its core I7 processer of 16gb of ram its doing really well amd seems to not struggle at all for what I do and or need. Its a good computer cabale of doing lots of work and the battery life is superb. I ran a couple of stress tests on it and it preformed well. The one downside is that because its windows 11 alot of stuff that was free and or included on windows 10 or lower is not included , most of the software thats available on this laptop is consistent of free trials or trying to get you to make a yearly purchase to use the programs such as the microsoft suite ( which will run 99$ a year or the price of like 9.99 a month). And the free trials are short lived or require you to put in credit card info...so I would suggest anyone who gets this laptop to be ready to either pay for what use to be free or start doing research on free open source software that is comparable to whatever programs you may want to use that are no longer free on the windows platform. Windows 11 isnt really bad its just different. As for the hardware I suggest doing your research before buying this laptop, and make sure you get the correct processer type for what you do, core I3 or below will not cut it in most cases try core i5 or higher and get atleast 16gb of ram aka memory to be on the safe side for anything other then really light light computer use. Also since this is a thinner laptop it has no cd rom and can in some cases overheat a little as it needs some ventalation when in use if doing heavy duty work which is to be expected for its thinness, and my very slight complaint is that while doing heavy duty work it can get to humming a bit too loudly for my taste but nothing that is too terribly concerning. I reccomend this laptop and I love it thus far.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Works really well great connection,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","I love this laptop, it is durable, has a great image quality, and what I paid for it is well worth it. I actually got it on sale for less than $300. I haven't had a problem with it at all.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Great starting laptop that made upgrading the RAM and SSD a great final bargain. Tricky on/off but once you get used to it works fine.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",La pedí para una clienta y esta super bien optimizada los componentes son muy buenos y la pantalla se ve muy bien,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Una Laptop con diseño elegante y caracteristicas decentes, ideal para trabajo de oficina como es mi caso, tambien la puedes usar para colegio o universidad, siempre y cuando no sea para juegos o diseño grafico, para esos casos hay mejores laptop pero mucho mas caras.Le agregue 4 gb mas de memoria ram para tener un total de 8 gb y un hdd de 1 tera para respaldar datos , mas que sufuciente.Lo unico errado en la descripcion es que no tiene teclado iluminado, principalmente la compre por eso y me decepciono un poco que informen mal acerca de las caracteristicas del producto, por lo demas es muy aceptable su desenpeño para el precio que pagamos, en comparacion a otras marcas con las mismas caracteristicas, esta Acer es mas barata.------------------------------------------------------------------------------------------------------------------------A Laptop with an elegant design and decent features, ideal for office work as in my case, you can also use it for college or university, as long as it is not for games or graphic design, for those cases there are better laptops but much more expensive.I added 4 gb more of ram to have a total of 8 gb and a 1 tera hdd to back up data, more than enough.The only thing wrong in the description is that it does not have an illuminated keyboard, I mainly bought it for that reason and I am a little disappointed that they misinform about the characteristics of the product, otherwise its performance is very acceptable for the price we pay, compared to other brands with the same characteristics, this Acer is cheaper.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",This little device boosted very quickly and quite. I use it to check email and social media. So far it’s working fine and I like it.,4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",good,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",This is a very good unit and has worked flawless since December it is now April.. I recommend this for any one who is on a budget,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Excelente,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Great,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","I like it,  there's really nothing that I dislike.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","pros it's fast very fast, easy to set up although i don't like win 11, great value, great battery life and easy to upgrade the tiny drivecons the speakers are terrible and the enter button on the keypad is placed so it's mistaken for a decimal",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Good product.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Es buen PC .. el tema del impuesto ..nos quitan las ganas de comprar es mucho el impuesto a chile .. al final sale un poco más barato q comprarlo acá ..,4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Perfect PC for my teen - light and durable for school, and powerful enough to get through everything he is using it for, as well are normal gaming use (Roblox, Minecraft etc).The keyboard is well laid out and the backlit feature is awesome, and the connectivity is good too - the large number of ports (USB C and A, HDMI and Ethernet, 3.5mm Headphone) are good to have, and the Bluetooth and WIFI seems snappy and stable as well.Possibly, only criticism is that the audio quality from the internal speakers is awful - when compared by my old MBP at least - but using a Bluetooth or wired speaker or headset means you can avoid that anyway.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",I love this laptop. It is easy to use and is a great screen size.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","I knew the reviews on the battery weren't great,  but with a home office, it didn't concern me as I'll always be near an outlet.  I bought this laptop to get me through the next year or two and I'm confident it will.",3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",I am so frustrated.  I just bought this system.  I clicked on the acer folder that came with the system and there is no recovery disk section like my first acer.  I went to their website and found an article that says my system includes acer recovery management software and it is NOwhere on my computer. This is very upsetting.  I loved my first acer as everything was so easy and I promptly made recovery disks for that acer but I don't know why this new computer does not have any folder called Acer Recovery Management on it.ON top of that I have spent over an hour trying to figure out how to find the acer recovery management software that I need and the website is horrible:  every time I click on support it says error..I don't know if I just need to return this stupid computer.  I loved my first acer but this headache is not worth it.  I can't even focus on whether the computer is good or not because I can't figure out how to make recovery disks.  INFURIATING12/26/2002Update:  in order to be fair about this machine I am going to wait until the holiday is over and see if I can actually get someone in tech support and find out about the missing software and see how the machine itself functions for the purpose for which I bought it,3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","I had this computer for six months, it was great, it ran fine. The only issue I ever had was when my cat peed on the motherboard and fried it, which is why I'm getting another one.",5
